l30_4,county,state,hud_units06,pop2011_13,state_flag,Avg_ELITotal_05_07,Avg_Units_05_07,Avg_Units_No_Assist_05_07,Gap_05_to_07,Gap_05_to_07_No_Assist,per100,per100_No_Assist,state_hud_units06,State_Avg_ELITotal_05_07,State_Avg_Units_05_07,State_Avg_Units_No_Assist_05_07,State_Gap_05_to_07,State_Gap_05_to_07_No_Assist,State_per100,State_per100_No_Assist,MinEli,MaxEli,min_max_same
17500,38065,38,13,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
17600,38067,38,89,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
15550,38069,38,32,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
16600,38071,38,222,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
17600,38073,38,63,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
15550,38075,38,4,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
17750,38077,38,152,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
15550,38079,38,49,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
17300,38081,38,22,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
15550,38083,38,1,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
15550,38085,38,10,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
15550,38087,38,0,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
16300,38089,38,189,26734,0,918.2814815,607.4074074,418.4074074,310.8740741,499.8740741,66.14610222,45.56417785,,,,,,,,,,,
17100,38091,38,0,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
16800,38093,38,305,21035,0,946.3590519,704.7198689,399.7198689,241.6391831,546.6391831,74.46643718,42.23765473,,,,,,,,,,,
15550,38095,38,16,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
18000,38097,38,57,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
16250,38099,38,103,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
16150,38101,38,563,65911,0,2206.734868,1435.238393,872.238393,771.4964747,1334.496475,65.03900464,39.52619799,,,,,,,,,,,
15550,38103,38,38,,1,,,,,,,,1570,5517.773101,3728.282096,2158.282096,1789.491005,3359.491005,67.56860109,39.11509328,15550,20300,
15550,38105,38,134,26909,0,475.6628507,314.6324355,180.6324355,161.0304153,295.0304153,66.14610222,37.97488813,,,,,,,,,,,
15550,39001,39,270,28319,0,1053.491132,483.5021648,213.5021648,569.9889673,839.9889673,45.89522874,20.26615681,,,,,,,,,,,
16200,39003,39,1101,105528,0,3275.960372,1236.872428,135.872428,2039.087944,3140.087944,37.75602533,4.147560182,,,,,,,,,,,
16250,39005,39,183,53179,0,1181.37549,406.0489268,223.0489268,775.3265636,958.3265636,34.37086093,18.88044306,,,,,,,,,,,
18050,39007,39,886,100391,0,3860,1345,459,2515,3401,34.84455959,11.89119171,,,,,,,,,,,
15550,39009,39,675,64746,0,4449.432709,1301.731669,626.7316688,3147.70104,3822.70104,29.25612665,14.08565338,,,,,,,,,,,
17450,39011,39,143,45865,0,776.3729614,293.127572,150.127572,483.2453894,626.2453894,37.75602534,19.33704282,,,,,,,,,,,
14450,39013,39,743,69740,0,2288.046176,1071.006424,328.006424,1217.039752,1960.039752,46.80877665,14.33565579,,,,,,,,,,,
15900,39015,39,229,44467,0,1067.264239,513.5038904,284.5038904,553.7603486,782.7603486,48.11403509,26.65730566,,,,,,,,,,,
19400,39017,39,2151,370842,0,11739.33333,3650.666667,1499.666667,8088.666667,10239.66667,31.09773411,12.77471747,,,,,,,,,,,
16450,39019,39,119,28574,0,521.6167479,208.2176302,89.21763021,313.3991177,432.3991177,39.91774249,17.10405783,,,,,,,,,,,
17800,39021,39,183,39648,0,1079.652072,321.3512241,138.3512241,758.3008475,941.3008475,29.76433173,12.81442677,,,,,,,,,,,
18050,39023,39,1662,137031,0,5618.692358,2434.729275,772.7292746,3183.963083,4845.963083,43.33266746,13.75283118,,,,,,,,,,,
19400,39025,39,1385,199290,0,4661.069094,1761.162776,376.1627762,2899.906318,4284.906318,37.78452412,8.070311094,,,,,,,,,,,
18650,39027,39,447,41921,0,1457.381897,596.3180671,149.3180671,861.0638298,1308.06383,40.9170766,10.24563756,,,,,,,,,,,
15550,39029,39,790,106535,0,3767,1851.333333,1061.333333,1915.666667,2705.666667,49.14609327,28.17449783,,,,,,,,,,,
15550,39031,39,317,36841,0,836.3422322,390.3000665,73.30006653,446.0421657,763.0421657,46.66750661,8.764362687,,,,,,,,,,,
15550,39033,39,353,43012,0,1030.094733,372.9582643,19.95826433,657.136469,1010.136469,36.20621019,1.937517364,,,,,,,,,,,
18400,39035,39,17948,1266434,0,66063.33333,23178.66667,5230.666667,42884.66667,60832.66667,35.08552399,7.917654776,,,,,,,,,,,
15950,39037,39,196,52514,0,1139.233327,364.4939517,168.4939517,774.7393751,970.7393751,31.99467073,14.79011786,,,,,,,,,,,
17650,39039,39,159,38794,0,961.9265786,320.9867841,161.9867841,640.9397944,799.9397944,33.36915637,16.83982829,,,,,,,,,,,
19300,39041,39,343,181601,0,2198.333333,1148,805,1050.333333,1393.333333,52.22137983,36.61865049,,,,,,,,,,,
18050,39043,39,579,76357,0,2545.207855,1137.935059,558.9350592,1407.272795,1986.272795,44.70892455,21.96029131,,,,,,,,,,,
19300,39045,39,847,147901,0,3099,1104.666667,257.6666667,1994.333333,2841.333333,35.64590728,8.314510057,,,,,,,,,,,
15550,39047,39,295,28853,0,1127.589374,461.3766078,166.3766078,666.212766,961.212766,40.9170766,14.75507056,,,,,,,,,,,
19300,39049,39,12589,1195915,0,53841.66667,13586.33333,997.3333333,40255.33333,52844.33333,25.23386473,1.852344838,,,,,,,,,,,
17650,39051,39,25,42532,0,522.4504579,133.2537192,108.2537192,389.1967387,414.1967387,25.50552251,20.7203798,,,,,,,,,,,
15550,39053,39,170,30794,0,1016.739606,524.0479924,354.0479924,492.6916132,662.6916132,51.54200638,34.82189446,,,,,,,,,,,
18400,39055,39,222,93729,0,947.0180266,286.5702087,64.57020873,660.4478178,882.4478178,30.26026968,6.818266064,,,,,,,,,,,
18050,39057,39,1076,163425,0,4688,1448.333333,372.3333333,3239.666667,4315.666667,30.89448237,7.942263936,,,,,,,,,,,
15550,39059,39,417,39776,0,1555.9982,637.9031551,220.9031551,918.0950453,1335.095045,40.99639414,14.19687728,,,,,,,,,,,
19400,39061,39,12534,802659,0,43038,17119,4585,25919,38453,39.7764766,10.65337609,,,,,,,,,,,
18100,39063,39,382,75519,0,2510.609492,758.4922936,376.4922936,1752.117198,2134.117198,30.21148036,14.99605155,,,,,,,,,,,
15550,39065,39,97,31716,0,1299.04661,386.6525424,289.6525424,912.3940678,1009.394068,29.76433173,22.29731713,,,,,,,,,,,
15550,39067,39,127,,1,,,,,,,,417,1876.28752,685.3530379,268.3530379,1190.934483,1607.934483,36.5270797,14.30234092,15550,15850,
17450,39069,39,37,28132,0,489.5519194,163.3593455,126.3593455,326.1925739,363.1925739,33.36915637,25.81122461,,,,,,,,,,,
15550,39071,39,240,43264,0,1209.695396,494.9719918,254.9719918,714.7234043,954.7234043,40.9170766,21.07737143,,,,,,,,,,,
15550,39073,39,296,29171,0,718.4179775,210.1812734,0,508.2367041,718.4179775,29.25612665,0,,,,,,,,,,,
15550,39075,39,40,43152,0,447.5454092,208.8582834,168.8582834,238.6871257,278.6871257,46.66750661,37.72986606,,,,,,,,,,,
16400,39077,39,233,59201,0,1335.291176,458.9510732,225.9510732,876.3401031,1109.340103,34.37086093,16.92148328,,,,,,,,,,,
15550,39079,39,248,32938,0,1012.047992,521.6298408,273.6298408,490.4181516,738.4181516,51.54200638,27.03723962,,,,,,,,,,,
15550,39081,39,1000,68400,0,3044.287158,1424.993576,424.993576,1619.293582,2619.293582,46.80877665,13.96036425,,,,,,,,,,,
15850,39083,39,328,60967,0,1361.779025,635.5083167,307.5083167,726.2707086,1054.270709,46.66750662,22.5813668,,,,,,,,,,,
18400,39085,39,1057,229760,0,4212.315307,515.7631246,0,3696.552182,4212.315307,12.24417184,0,,,,,,,,,,,
13850,39087,39,379,62144,0,1732.545735,892.9888334,513.9888334,839.5569019,1218.556902,51.54200638,29.66668198,,,,,,,,,,,
19300,39089,39,1163,167777,0,4366.333333,2174,1011,2192.333333,3355.333333,49.79006031,23.15443927,,,,,,,,,,,
17900,39091,39,313,45519,0,1708.967985,508.6629002,195.6629002,1200.305085,1513.305085,29.76433173,11.44918465,,,,,,,,,,,
18400,39093,39,3473,302084,0,9273,3495.666667,22.66666667,5777.333333,9250.333333,37.69725727,0.244437255,,,,,,,,,,,
17650,39095,39,6239,437788,0,23106.18916,8780.800141,2541.800141,14325.38902,20564.38902,38.00194,11.00051646,,,,,,,,,,,
19300,39097,39,195,43111,0,1160.119099,371.1196691,176.1196691,788.9994295,983.9994295,31.98979049,15.18117142,,,,,,,,,,,
15650,39099,39,2519,235449,0,8582.265849,3455.159509,936.1595093,5127.106339,7646.106339,40.25929248,10.90806933,,,,,,,,,,,
15900,39101,39,356,66221,0,1849.400022,669.5976593,313.5976593,1179.802363,1535.802363,36.20621019,16.9567241,,,,,,,,,,,
18400,39103,39,558,174016,0,2451,628,70,1823,2381,25.62219502,2.855977152,,,,,,,,,,,
15550,39105,39,105,23599,0,566.4449438,165.7198502,60.71985019,400.7250936,505.7250936,29.25612665,10.71946194,,,,,,,,,,,
17600,39107,39,55,40812,0,597.5850899,196.2534238,141.2534238,401.3316661,456.3316661,32.84108442,23.6373742,,,,,,,,,,,
18050,39109,39,919,103114,0,3026.640976,685.9373921,0,2340.703584,3026.640976,22.66332206,0,,,,,,,,,,,
15550,39111,39,33,,1,,,,,,,,417,1876.28752,685.3530379,268.3530379,1190.934483,1607.934483,36.5270797,14.30234092,15550,15850,
18050,39113,39,5900,536342,0,22977,8236.333333,2336.333333,14740.66667,20640.66667,35.84599092,10.16813915,,,,,,,,,,,
15550,39115,39,96,,1,,,,,,,,417,1876.28752,685.3530379,268.3530379,1190.934483,1607.934483,36.5270797,14.30234092,15550,15850,
19300,39117,39,105,34976,0,469.8385779,170.1107431,65.11074307,299.7278348,404.7278348,36.20621019,13.85810917,,,,,,,,,,,
15550,39119,39,880,85795,0,2825.712481,1281.032648,401.0326485,1544.679832,2424.679832,45.33485474,14.19226659,,,,,,,,,,,
15550,39121,39,38,,1,,,,,,,,417,1876.28752,685.3530379,268.3530379,1190.934483,1607.934483,36.5270797,14.30234092,15550,15850,
17650,39123,39,105,41320,0,939.5953859,420.0829921,315.0829921,519.5123938,624.5123938,44.70892455,33.5339016,,,,,,,,,,,
15850,39125,39,11,,1,,,,,,,,417,1876.28752,685.3530379,268.3530379,1190.934483,1607.934483,36.5270797,14.30234092,15550,15850,
15550,39127,39,191,36072,0,971.9541858,440.6340182,249.6340182,531.3201676,722.3201676,45.33485473,25.68372274,,,,,,,,,,,
19300,39129,39,453,56220,0,1170.177935,374.3374697,0,795.840465,1170.177935,31.98979049,0,,,,,,,,,,,
15550,39131,39,351,28509,0,1135.201745,433.2076336,82.20763357,701.9941112,1052.994111,38.16129032,7.241676111,,,,,,,,,,,
18400,39133,39,529,163945,0,5415,1747,1218,3668,4197,32.26223453,22.49307479,,,,,,,,,,,
16700,39135,39,97,41881,0,851.0263277,272.2830713,175.2830713,578.7432564,675.7432564,31.99467073,20.59666847,,,,,,,,,,,
18450,39137,39,46,34222,0,305.8166012,100.4334881,54.43348815,205.383113,251.383113,32.84108442,17.79938955,,,,,,,,,,,
15800,39139,39,881,122485,0,2586.666667,1017,136,1569.666667,2450.666667,39.31701031,5.257731959,,,,,,,,,,,
15550,39141,39,384,77677,0,1964.798255,749.7923664,365.7923664,1215.005889,1599.005889,38.16129032,18.61729903,,,,,,,,,,,
16650,39143,39,272,60382,0,1542.530093,689.6486153,417.6486153,852.8814776,1124.881478,44.70892455,27.07555705,,,,,,,,,,,
15550,39145,39,1009,78661,0,3979.26222,1825.608506,816.6085058,2153.653715,3162.653715,45.87806494,20.52160578,,,,,,,,,,,
15550,39147,39,159,56121,0,1223.314309,369.5813622,210.5813622,853.7329467,1012.732947,30.21148036,17.21400303,,,,,,,,,,,
17950,39149,39,236,49231,0,1512.407012,483.8896436,247.8896436,1028.517369,1264.517369,31.99467073,16.3904056,,,,,,,,,,,
16450,39151,39,3112,375015,0,12337.71659,5197.449036,2085.449036,7140.267549,10252.26755,42.12650696,16.90303892,,,,,,,,,,,
18400,39153,39,7660,541408,0,19960,7580.333333,0,12379.66667,19960,37.97762191,0,,,,,,,,,,,
15650,39155,39,1627,207583,0,6386.734151,2730.173824,1103.173824,3656.560327,5283.560327,42.74757269,17.27289406,,,,,,,,,,,
15550,39157,39,479,92504,0,2552.570722,1046.461954,567.4619538,1506.108768,1985.108768,40.99639414,22.2309983,,,,,,,,,,,
19900,39159,39,228,53063,0,804.0363001,257.2095279,29.20952788,546.8267722,774.8267722,31.98979049,3.632861835,,,,,,,,,,,
16150,39161,39,32,28635,0,370.6540431,121.7268072,89.72680719,248.9272359,280.9272359,32.84108442,24.20769687,,,,,,,,,,,
15550,39163,39,112,,1,,,,,,,,417,1876.28752,685.3530379,268.3530379,1190.934483,1607.934483,36.5270797,14.30234092,15550,15850,
19400,39165,39,807,217295,0,2578,939.3333333,132.3333333,1638.666667,2445.666667,36.43651409,5.133178174,,,,,,,,,,,
14950,39167,39,434,61449,0,2122.45886,828.2353417,394.2353417,1294.223518,1728.223518,39.02244503,18.57446329,,,,,,,,,,,
16900,39169,39,707,114889,0,2622.666667,1259,552,1363.666667,2070.666667,48.0045755,21.04728012,,,,,,,,,,,
16600,39171,39,73,37547,0,1029.854835,343.6538703,270.6538703,686.200965,759.200965,33.36915637,26.28077871,,,,,,,,,,,
17650,39173,39,588,128433,0,3990.360384,881.2794735,293.2794735,3109.080911,3697.080911,22.08521007,7.349698905,,,,,,,,,,,
15950,39175,39,29,22560,0,458.7428659,138.5930108,109.5930108,320.149855,349.149855,30.21148036,23.88985617,,,,,,,,,,,
12800,40001,40,50,22312,0,428.1994566,166.1073457,116.1073457,262.0921109,312.0921109,38.79204962,27.11524825,,,,,,,,,,,
12800,40003,40,1,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12800,40005,40,75,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
14700,40007,40,1,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12900,40009,40,170,23054,0,487.3390929,186.7775378,16.7775378,300.5615551,470.5615551,38.32599119,3.442682527,,,,,,,,,,,
12800,40011,40,38,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12800,40013,40,129,43626,0,1442.808721,616.5279906,487.5279906,826.2807307,955.2807307,42.73109675,33.79020264,,,,,,,,,,,
12800,40015,40,124,29631,0,604.8813605,242.4172837,118.4172837,362.4640768,486.4640768,40.07683151,19.57694375,,,,,,,,,,,
16150,40017,40,215,122738,0,1451.429657,479.762649,264.762649,971.6670078,1186.667008,33.0544885,18.24150745,,,,,,,,,,,
13150,40019,40,200,48160,0,1451.998586,620.4549204,420.4549204,831.5436653,1031.543665,42.73109675,28.95697865,,,,,,,,,,,
12800,40021,40,155,47933,0,1384.399188,537.0368199,382.0368199,847.362368,1002.362368,38.79204962,27.59585698,,,,,,,,,,,
12800,40023,40,251,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12950,40025,40,1,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
16150,40027,40,882,265505,0,7830.580092,1415.040387,533.0403875,6415.539705,7297.539705,18.07069682,6.807163469,,,,,,,,,,,
12800,40029,40,51,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
14150,40031,40,772,125849,0,4176.055922,1673.630896,901.6308956,2502.425026,3274.425026,40.07683151,21.59048903,,,,,,,,,,,
12800,40033,40,19,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
13050,40035,40,73,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
16350,40037,40,425,70521,0,1328.675115,530.5162824,105.5162824,798.1588326,1223.158833,39.92821694,7.941465994,,,,,,,,,,,
13400,40039,40,47,28562,0,1071.397212,410.623601,363.623601,660.7736108,707.7736108,38.32599119,33.93919613,,,,,,,,,,,
12800,40041,40,19,41385,0,629.9878028,278.214806,259.214806,351.7729968,370.7729968,44.16193532,41.14600392,,,,,,,,,,,
12800,40043,40,4,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12800,40045,40,2,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
14300,40047,40,212,61353,0,1203.153213,475.2911247,263.2911247,727.8620888,939.8620888,39.50379049,21.88342447,,,,,,,,,,,
12800,40049,40,107,27314,0,520.7589864,222.5260263,115.5260263,298.2329601,405.2329601,42.73109675,22.18416375,,,,,,,,,,,
14250,40051,40,144,53187,0,728.5354134,251.0581661,107.0581661,477.4772472,621.4772472,34.46066746,14.69498451,,,,,,,,,,,
12800,40053,40,3,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12800,40055,40,43,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12800,40057,40,18,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
14900,40059,40,0,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12800,40061,40,49,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12800,40063,40,69,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
13850,40065,40,127,26225,0,1008.99784,386.7084233,259.7084233,622.2894168,749.2894168,38.32599119,25.73924472,,,,,,,,,,,
12800,40067,40,79,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12800,40069,40,35,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
14200,40071,40,263,45786,0,956.6016322,377.8939046,114.8939046,578.7077276,841.7077276,39.50379049,12.0106323,,,,,,,,,,,
16000,40073,40,22,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12800,40075,40,95,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12800,40077,40,49,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12350,40079,40,102,49951,0,1297.474674,588.337938,486.337938,709.136736,811.136736,45.34484949,37.48342436,,,,,,,,,,,
13150,40081,40,63,34282,0,632.3018113,266.4884006,203.4884006,365.8134107,428.8134107,42.14575949,32.18216317,,,,,,,,,,,
16150,40083,40,170,43734,0,763.8016899,321.9100232,151.9100232,441.8916667,611.8916667,42.14575949,19.88867336,,,,,,,,,,,
14750,40085,40,27,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
16150,40087,40,26,35744,0,391.7901556,135.0135027,109.0135027,256.776653,282.776653,34.46066746,27.82446192,,,,,,,,,,,
12800,40089,40,339,33176,0,1225.731957,555.8063109,216.8063109,669.9256459,1008.925646,45.34484949,17.68790556,,,,,,,,,,,
12800,40091,40,25,20449,0,559.6937779,217.116688,192.116688,342.5770898,367.5770898,38.79204962,34.32532139,,,,,,,,,,,
13450,40093,40,32,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12800,40095,40,36,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
13400,40097,40,132,41053,0,833.8073861,368.2254786,236.2254786,465.5819075,597.5819075,44.16193532,28.330941,,,,,,,,,,,
13400,40099,40,9,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12800,40101,40,599,70503,0,2567.84808,996.1209012,397.1209012,1571.727178,2170.727178,38.79204962,15.46512445,,,,,,,,,,,
14300,40103,40,5,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
13050,40105,40,45,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
12800,40107,40,46,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
16150,40109,40,8078,742641,0,27402.0477,6322.711526,0,21079.33618,27402.0477,23.07386512,0,,,,,,,,,,,
12800,40111,40,302,39604,0,1323.709501,513.4940465,211.4940465,810.2154546,1112.215455,38.79204962,15.97737618,,,,,,,,,,,
16350,40113,40,369,48038,0,647.8794391,244.7227024,0,403.1567366,647.8794391,37.77287682,0,,,,,,,,,,,
12800,40115,40,182,32133,0,815.9645943,360.3457564,178.3457564,455.6188379,637.6188379,44.16193532,21.85704596,,,,,,,,,,,
13350,40117,40,30,,1,,,,,,,,1365,6017.17525,2606.831856,1241.831856,3410.343394,4775.343394,43.32318318,20.63812012,12800,16000,
14750,40119,40,439,78403,0,4206.866154,1679.726645,1240.726645,2527.13951,2966.13951,39.92821694,29.49289564,,,,,,,,,,,
