county,ELI_Cutoff,Housing gap,Total ELI renters,Housing gap (asst off),Units per 100 renters,Units per 100 renters (asst off),Number of HUD asst units,AAA units,AAA units (asst off)
20019,12350,33.74755877,59.94936709,49.74755877,43.70656371,17.01737452,16,26.20180832,10.20180832
20021,12350,239.3632157,443.739734,321.3632157,46.0577457,27.57844494,82,204.3765182,122.3765182
20023,12350,10.96189816,26.59889158,15.96189816,58.78813924,39.99036346,5,15.63699342,10.63699342
20025,12350,14.15062368,23.16756884,14.15062368,38.92054978,38.92054978,,9.016945164,9.016945164
20027,12350,53.44019462,90.12353021,76.44019462,40.703394,15.18286684,23,36.68333559,13.68333559
20029,12350,47.93314763,152.8701254,80.93314763,68.64452912,47.05757751,33,104.9369777,71.93697772
20031,12350,63.32162309,108.129902,85.32162309,41.43930407,21.09340567,22,44.80827887,22.80827887
20033,12350,8.577214232,19.24299773,8.577214232,55.42682927,55.42682927,,10.6657835,10.6657835
20035,12350,645.4220615,1146.531646,765.4220615,43.70656371,33.24021501,120,501.1095841,381.1095841
20037,12350,813.6101793,1508.298438,1149.610179,46.0577457,23.78098724,336,694.6882591,358.6882591
20039,12350,13.61932802,33.04710772,32.61932802,58.78813924,1.294454285,19,19.4277797,0.427779702
20041,12350,146.3088255,246.7406406,239.3088255,40.703394,3.011994737,93,100.4318151,7.43181511
20043,12350,63.04581359,185.9399684,81.04581359,66.09345794,56.41291419,18,122.8941548,104.8941548
20045,15450,3747.040391,4745.750555,4187.040391,21.0443038,11.77285148,440,998.7101642,558.7101642
20047,12350,13.55753217,30.41635125,20.55753217,55.42682927,32.41289199,7,16.85881908,9.858819076
20049,12350,21.09222423,37.46835443,31.09222423,43.70656371,17.01737452,10,16.3761302,6.376130199
20051,12350,500.5933495,1214.682716,617.5933495,58.78813924,49.15599427,117,714.0893661,597.0893661
20053,12350,16.44568245,52.44916435,23.44568245,68.64452912,55.29827263,7,36.00348189,29.00348189
20055,13950,595.6126147,975.1440339,730.6126147,38.92054978,25.07644109,135,379.5314192,244.5314192
20057,13150,426.2339374,697.8352554,567.2339374,38.92054978,18.71520777,141,271.601318,130.601318
20059,12350,289.9888344,495.1936275,428.9888344,41.43930407,13.36947597,139,205.204793,66.20479303
20061,12350,443.1625895,747.3658603,519.1625895,40.703394,30.53434507,76,304.2032707,228.2032707
20063,12350,13.61932802,33.04710772,13.61932802,58.78813924,58.78813924,,19.4277797,19.4277797
20065,12350,12.62279183,30.62902667,24.62279183,58.78813924,19.60961708,12,18.00623485,6.006234846
20067,12350,57.46010826,94.07437044,81.46010826,38.92054978,13.40881913,24,36.61426218,12.61426218
20069,12350,33.87573547,55.46175571,34.87573547,38.92054978,37.11750553,1,21.58602024,20.58602024
20071,12350,8.147328783,13.33890327,8.147328783,38.92054978,38.92054978,,5.191574488,5.191574488
20073,12350,77.4379085,132.2352941,86.4379085,41.43930407,34.63325425,9,54.79738562,45.79738562
20075,12350,35.59096258,58.26994587,35.59096258,38.92054978,38.92054978,,22.67898329,22.67898329
20077,12350,48.69644209,109.2505678,76.69644209,55.42682927,29.79767184,28,60.55412566,32.55412566
20079,15200,356.8137354,654.4022402,595.8137354,45.47486034,8.95298047,239,297.5885048,58.58850476
20081,12350,30.01647447,49.14332784,30.01647447,38.92054978,38.92054978,,19.12685338,19.12685338
20083,12350,10.29136267,16.84914097,12.29136267,38.92054978,27.05050843,2,6.5577783,4.5577783
20085,12350,67.34439179,198.6176935,94.34439179,66.09345794,52.49950288,27,131.2733017,104.2733017
20087,12350,53.30236967,157.2037915,65.30236967,66.09345794,58.46005427,12,103.9014218,91.9014218
20089,12350,9.225626741,29.42270195,19.22562674,68.64452912,34.65716788,10,20.19707521,10.19707521
20091,16550,3687,4528,4838,18.57332156,0,1151,841,0
20093,12350,35.59096258,58.26994587,47.59096258,38.92054978,18.32674311,12,22.67898329,10.67898329
20095,12350,26.56169569,59.59121877,26.56169569,55.42682927,55.42682927,,33.02952309,33.02952309
20097,12350,26.56169569,59.59121877,37.56169569,55.42682927,36.96773374,11,33.02952309,22.02952309
20099,12350,224.3796029,415.9625988,317.3796029,46.0577457,23.69996635,93,191.582996,98.58299595
20101,12350,12.43539656,20.35937868,12.43539656,38.92054978,38.92054978,,7.923982113,7.923982113
20103,16550,488.6050553,1441.034755,862.6050553,66.09345794,40.13988544,374,952.4296998,578.4296998
20105,12350,8.022284123,25.58495822,16.02228412,68.64452912,37.37615678,8,17.56267409,9.562674094
20107,12350,78.56853526,139.5696203,93.56853526,43.70656371,32.9592392,15,61.00108499,46.00108499
20109,12350,19.5985452,47.55559404,27.5985452,58.78813924,41.96572294,8,27.95704884,19.95704884
20111,12350,775.5890523,1324.419118,916.5890523,41.43930407,30.79312733,141,548.8300653,407.8300653
20113,12350,278.9726712,464.371437,358.9726712,39.92467043,22.69708199,80,185.3987658,105.3987658
20115,12350,95.18409586,162.5392157,127.1840959,41.43930407,21.75174753,32,67.35511983,35.35511983
20117,12350,57.35045276,96.71793486,73.35045276,40.703394,24.16044359,16,39.36748209,23.36748209
20119,12350,27.4436338,44.9310426,27.4436338,38.92054978,38.92054978,,17.4874088,17.4874088
20121,16550,244.9596094,310.2494452,392.9596094,21.0443038,0,148,65.28983577,0
20123,12350,26.2729805,83.79073816,46.2729805,68.64452912,44.7755426,20,57.51775766,37.51775766
20125,12350,488.8403702,906.2290341,667.8403702,46.0577457,26.3055646,179,417.388664,238.388664
20127,12350,32.58548453,54.95337208,39.58548453,40.703394,27.96532218,7,22.36788755,15.36788755
20129,12350,35.59096258,58.26994587,35.59096258,38.92054978,38.92054978,,22.67898329,22.67898329
20131,12350,45.85150079,135.2290679,84.85150079,66.09345794,37.25350467,39,89.37756714,50.37756714
20133,12350,176.806632,327.7701947,247.806632,46.0577457,24.39622762,71,150.9635628,79.96356276
20135,12350,25.72840668,42.12285244,36.72840668,38.92054978,12.80645882,11,16.39444575,5.394445752
20137,12350,36.53966055,88.66297194,42.53966055,58.78813924,52.02093995,6,52.1233114,46.1233114
20139,12350,128.6598584,219.7034314,183.6598584,41.43930407,16.4055576,55,91.04357298,36.04357298
20141,12350,26.24211985,63.6761344,49.24211985,58.78813924,22.66785615,23,37.43401455,14.43401455
20143,12350,19.6545961,62.68314763,37.6545961,68.64452912,39.92867697,18,43.02855153,25.02855153
20145,12350,32.09538229,72.00605602,47.09538229,55.42682927,34.59524811,15,39.91067373,24.91067373
20147,12350,30.22826464,73.34845861,44.22826464,58.78813924,39.7011669,14,43.12019397,29.12019397
20149,12350,112.0940668,189.0396,118.0940668,40.703394,37.52945584,6,76.94553318,70.94553318
20151,12350,97.11619985,217.8803936,129.1161999,55.42682927,40.73987214,32,120.7641938,88.76419379
20153,12350,17.93765154,43.52545895,29.93765154,58.78813924,31.21806809,12,25.58780741,13.58780741
20155,12350,922.7846018,1536.045842,1141.784602,39.92467043,25.66728345,219,613.2612401,394.2612401
20157,12350,17.84958217,56.92653203,35.84958217,68.64452912,37.02482675,18,39.07694986,21.07694986
20159,12350,74.24272701,123.5827211,134.242727,39.92467043,0,60,49.33999412,0
20161,12400,1566.058386,2641.059062,1739.058386,40.703394,34.15299145,173,1075.000676,902.0006757
20163,12350,33.21787323,80.60270177,48.21787323,58.78813924,40.17834121,15,47.38482854,32.38482854
20165,12350,14.38758516,32.27857684,15.38758516,55.42682927,52.32879925,1,17.89099167,16.89099167
20167,12350,55.80602702,135.412539,84.80602702,58.78813924,37.37210183,29,79.60651195,50.60651195
20169,13700,416.1559889,1327.219708,714.1559889,68.64452912,46.19157741,298,911.0637186,613.0637186
20171,12350,52.7432337,86.35184749,52.7432337,38.92054978,38.92054978,,33.60861379,33.60861379
20173,15200,8224.406039,12605.97214,9767.406039,34.75785963,22.5176295,1543,4381.566102,2838.566102
20175,13600,334.0404801,546.8950341,390.0404801,38.92054978,28.6809249,56,212.854554,156.854554
20177,14400,3049,4742,4049,35.70223534,14.61408688,1000,1693,693
20179,12350,10.62971943,25.79286457,12.62971943,58.78813924,51.03405673,2,15.16314513,13.16314513
20181,12350,70.75406997,171.6837548,85.75406997,58.78813924,50.05114486,15,100.9296848,85.92968479
20183,12350,13.95150675,33.85313474,44.95150675,58.78813924,0,31,19.90162799,0
20185,12350,19.3679031,43.45193036,27.3679031,55.42682927,37.01567944,8,24.08402725,16.08402725
20187,12350,18.86749824,30.89009179,18.86749824,38.92054978,38.92054978,,12.02259355,12.02259355
20189,12350,46.73993881,76.52318193,46.73993881,38.92054978,38.92054978,,29.78324312,29.78324312
20191,12350,165.4572294,371.2036336,244.4572294,55.42682927,34.14471001,79,205.7464042,126.7464042
20193,12350,74.40803602,180.550052,92.40803602,58.78813924,48.81860458,18,106.1420159,88.14201594
20195,12350,10.96189816,26.59889158,22.96189816,58.78813924,13.67347736,12,15.63699342,3.636993419
20197,12350,27.42592593,46.83333333,27.42592593,41.43930407,41.43930407,,19.40740741,19.40740741
20199,12350,7.30793211,17.73259439,7.30793211,58.78813924,58.78813924,,10.42466228,10.42466228
20201,12350,14.44011142,46.05292479,31.44011142,68.64452912,31.73047844,17,31.61281337,14.61281337
20203,12350,21.4403389,35.10237703,21.4403389,38.92054978,38.92054978,,13.66203813,13.66203813
20205,12350,139.2086799,247.2911392,156.2086799,43.70656371,36.83207558,17,108.0824593,91.08245931
20207,12350,35.85678119,63.69620253,35.85678119,43.70656371,43.70656371,,27.83942134,27.83942134
20209,16550,3435,6703,5301,48.75428912,20.91600776,1866,3268,1402
21001,10400,151.2872146,382.1923066,265.2872146,60.41594454,30.58802858,114,230.905092,116.905092
21003,10400,140.4855743,375.1154876,197.4855743,62.54871395,47.35339361,57,234.6299133,177.6299133
21005,10850,139.7010603,246.8494957,187.7010603,43.40638216,23.96133535,48,107.1484355,59.14843548
21007,10400,49.12509739,101.0877455,54.12509739,51.40350877,46.45731082,5,51.96264815,46.96264815
21009,10400,418.0850691,1116.343691,674.0850691,62.54871395,39.61670815,256,698.2586221,442.2586221
21011,10400,86.8446963,237.1106771,142.8446963,63.37377239,39.75610966,56,150.2659808,94.26598082
21013,10400,516.0976116,1270.736033,808.0976116,59.38593082,36.40712229,292,754.6384216,462.6384216
21015,15650,1021.325324,1870.097967,1572.325324,45.38653367,15.92283658,551,848.7726432,297.7726432
21017,15100,234.2492936,531.0067377,554.2492936,55.88581519,0,320,296.757444,0
21019,10850,742.5839355,1482.302595,1352.583936,49.90335052,8.751159196,610,739.7186599,129.7186599
21021,11500,336.8813033,595.2637704,530.8813033,43.40638216,10.81578793,194,258.382467,64.38246702
21023,10400,51.33486492,140.1587558,58.33486492,63.37377239,58.37943581,7,88.82389088,81.82389088
21025,10400,235.3589552,620.2932836,270.3589552,62.05682675,56.41433458,35,384.9343284,349.9343284
21027,10400,123.2134726,320.2211011,212.2134726,61.52237558,33.7290791,89,197.0076285,108.0076285
21029,14450,285.7836904,569.9761576,440.7836904,49.86041318,22.66629322,155,284.1924672,129.1924672
21031,10400,87.45507297,149.5238263,149.455073,41.51094501,0.045981499,62,62.0687533,0.068753297
21033,10400,116.9836957,253.2554348,157.9836957,53.80802163,37.61883302,41,136.2717391,95.27173913
21035,10400,533.7820985,1098.396376,629.7820985,51.40350877,42.6634945,96,564.6142775,468.6142775
21037,15650,1438.208576,2570.474325,2379.208576,44.04890327,7.440873738,941,1132.265749,191.265749
21039,10400,19.12252113,39.34959222,19.12252113,51.40350877,51.40350877,,20.22707109,20.22707109
21041,10400,145.7301294,266.8391867,206.7301294,45.38653367,22.52632308,61,121.1090573,60.1090573
21043,10850,250.0134928,499.0623032,351.0134928,49.90335052,29.66539639,101,249.0488105,148.0488105
21045,10400,112.1905187,283.4235082,176.1905187,60.41594454,37.83489599,64,171.2329896,107.2329896
21047,12600,1060.252528,2222.18434,1644.252528,52.28782288,26.00737487,584,1161.931812,577.9318116
21049,15100,465.2373159,970.6888856,801.2373159,52.07142857,17.4568363,336,505.4515697,169.4515697
21051,10400,325.2788104,774.8605948,379.2788104,58.02098951,51.051994,54,449.5817844,395.5817844
21053,10400,122.3896568,309.1892817,141.3896568,60.41594454,54.27084149,19,186.799625,167.799625
21055,10400,96.41513378,208.7270067,120.4151338,53.80802163,42.30974914,24,112.3118729,88.31187291
21057,10400,59.07000795,149.2267714,128.070008,60.41594454,14.17759243,69,90.15676344,21.15676344
21059,11750,1141.250936,2322.925094,1930.250936,50.87009308,16.90429702,789,1181.674157,392.6741573
21061,10400,56.56885791,151.046503,81.56885791,62.54871395,45.99751978,25,94.47764511,69.47764511
21063,10400,69.30198571,138.3365683,84.30198571,49.90335052,39.06023059,15,69.03458255,54.03458255
21065,10400,194.8805237,406.6061598,303.8805237,52.07142857,25.2641613,109,211.7256361,102.7256361
21067,15100,7767,11191,9707,30.59601466,13.26065588,1940,3424,1484
21069,10400,85.30079058,232.8953762,127.3007906,63.37377239,45.33992359,42,147.5945856,105.5945856
21071,10400,684.4229885,1503.393103,1058.422989,54.47478195,29.59772224,374,818.9701149,444.9701149
21073,12950,739.8889372,1677.213215,1110.888937,55.88581519,33.76578913,371,937.3242773,566.3242773
21075,10400,133.5279493,274.7687043,260.5279493,51.40350877,5.182815509,127,141.240755,14.24075502
21077,12650,74.07948244,135.6432532,76.07948244,45.38653367,43.91207773,2,61.56377079,59.56377079
21079,10400,165.7283142,345.7818777,253.7283142,52.07142857,26.62185886,88,180.0535635,92.05356346
21081,11900,219.4048059,401.74122,266.4048059,45.38653367,33.68746032,47,182.3364141,135.3364141
21083,10400,349.8102573,719.8261612,526.8102573,51.40350877,26.81423854,177,370.0159039,193.0159039
21085,10400,189.3280189,492.0470578,281.3280189,61.52237558,42.82497691,92,302.7190389,210.7190389
21087,10400,127.4786552,322.0567826,212.4786552,60.41733566,34.02447434,85,194.5781274,109.5781274
21089,10850,316.6837575,632.1455841,489.6837575,49.90335052,22.53623693,173,315.4618266,142.4618266
21091,10400,50.43818013,108.2395982,68.43818013,53.40136054,36.77158707,18,57.8014181,39.8014181
21093,11450,800.962818,1322.540117,1144.962818,39.43754088,13.42698774,344,521.5772994,177.5772994
21095,10400,464.0103842,1142.486812,616.0103842,59.38593082,46.0816197,152,678.4764278,526.4764278
21097,10600,158.0123886,358.189524,315.0123886,55.88581519,12.05427086,157,200.1771354,43.17713541
21099,10400,141.9840871,379.1167195,232.9840871,62.54871395,38.54555204,91,237.1326324,146.1326324
21101,14300,716.4702144,1537.534621,1434.470214,53.40136054,6.703225079,718,821.0644063,103.0644063
21103,10400,95.5715273,190.6109191,166.5715273,49.86041318,12.6117601,71,95.03939184,24.03939184
21105,10400,26.37589122,54.27529962,43.37589122,51.40350877,20.08171024,17,27.8994084,10.8994084
21107,10400,516.3566054,1117.84908,784.3566054,53.80802163,29.83340782,268,601.492475,333.492475
21109,10400,161.33829,384.330855,239.33829,58.02098951,37.72597572,78,222.9925651,144.9925651
21111,14450,14302,24944,21217,42.66356639,14.94146889,6915,10642,3727
21113,15100,550.4297905,972.6004655,696.4297905,43.40638216,28.39507945,146,422.1706749,276.1706749
21115,10400,335.588046,737.1475862,510.588046,54.47478195,30.73462417,175,401.5595402,226.5595402
21117,15650,2523,4502,3495,43.95824078,22.36783652,972,1979,1007
21119,10400,194.8186567,513.4485075,234.8186567,62.05682675,54.26636687,40,318.6298507,278.6298507
21121,10400,540.4049844,1330.58567,751.4049844,59.38593082,43.52825215,211,790.1806854,579.1806854
21123,10400,96.16661277,249.9286643,159.1666128,61.52237558,36.31518288,63,153.7620515,90.76205152
21125,10400,740.5947955,1764.202602,952.5947955,58.02098951,46.00422909,212,1023.607807,811.6078067
21127,10400,176.3253054,351.970256,228.3253054,49.90335052,35.12937484,52,175.6449505,123.6449505
21129,10400,108.1074627,284.919403,168.1074627,62.05682675,40.99823988,60,176.8119403,116.8119403
21131,10400,115.9902985,305.6947761,136.9902985,62.05682675,55.18722948,21,189.7044776,168.7044776
21133,10400,253.9399254,669.263806,311.9399254,62.05682675,53.3905879,58,415.3238806,357.3238806
21135,10400,98.43497385,268.6882345,155.4349739,63.36461325,42.15043537,57,170.2532606,113.2532606
21137,10400,192.4844517,401.6069037,269.4844517,52.07142857,32.89845139,77,209.122452,132.122452
21139,11150,56.56354515,122.4531773,65.56354515,53.80802163,46.45827359,9,65.88963211,56.88963211
21141,10400,286.6368912,490.0692808,387.6368912,41.51094501,20.90161405,101,203.4323897,102.4323897
21143,10400,57.15949148,119.8006357,87.15949148,52.28782288,27.24621952,30,62.64114417,32.64114417
21145,10900,918.210713,1889.458868,1576.210713,51.40350877,16.57872316,658,971.2481549,313.2481549
21147,10400,213.3319711,538.9340952,296.3319711,60.41594454,45.01517463,83,325.6021241,242.6021241
21149,10400,72.74906367,148.0749064,117.7490637,50.87009308,20.4800688,45,75.3258427,30.3258427
21151,15100,1499.14239,3127.867877,2069.14239,52.07142857,33.84815245,570,1628.725487,1058.725487
21153,10400,168.345977,369.7862069,236.345977,54.47478195,36.08577805,68,201.4402299,133.4402299
21155,10400,148.5907732,386.1744986,259.5907732,61.52237558,32.77889293,111,237.5837254,126.5837254
21157,10400,185.9500331,382.6408623,271.9500331,51.40350877,28.92812559,86,196.6908292,110.6908292
21159,10400,154.5471264,339.4758621,193.5471264,54.47478195,42.98648356,39,184.9287356,145.9287356
21161,10400,240.4633146,656.5331193,382.4633146,63.37377239,41.74500823,142,416.0698047,274.0698047
21163,10600,125.037182,206.4598826,150.037182,39.43754088,27.32865091,25,81.42270058,56.42270058
21165,10400,45.5452185,124.3513773,63.5452185,63.37377239,48.89866131,18,78.80615883,60.80615883
21167,10400,208.2192914,367.9200931,326.2192914,43.40638216,11.33420067,118,159.7008017,41.70080166
21169,10400,67.05844746,179.0551261,97.05844746,62.54871395,45.79409728,30,111.9966786,81.99667863
21171,10400,136.7392923,365.112408,206.7392923,62.54871395,43.37653616,70,228.3731157,158.3731157
21173,10400,267.867641,731.3547107,366.867641,63.37377239,49.8372492,99,463.4870697,364.4870697
